# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
3.08            	((4.452989953e-01 6.259121185e-04 9.096813988e-20) (2.981873716e-01 2.739438088e-04 -8.393571230e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.564780296e-04 1.113247488e-01 -5.201893603e-13) (-6.848595220e-05 7.454684290e-02 -7.046235858e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.12            	((4.447110413e-01 6.411160602e-04 9.090485663e-20) (2.976661669e-01 2.739238940e-04 -8.380013913e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.602790150e-04 1.111777603e-01 -5.236295338e-13) (-6.848097349e-05 7.441654172e-02 -6.792696858e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.16            	((4.441429850e-01 6.269643208e-04 9.084059024e-20) (2.971573703e-01 2.727142546e-04 -8.366236493e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.567410802e-04 1.110357463e-01 -5.209064517e-13) (-6.817856365e-05 7.428934258e-02 -6.603647278e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.2             	((4.435826804e-01 6.191111145e-04 9.077896556e-20) (2.966605047e-01 2.710251356e-04 -8.353146565e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.547777786e-04 1.108956701e-01 -5.175048758e-13) (-6.775628391e-05 7.416512617e-02 -6.483054028e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.24            	((4.430152686e-01 6.310464082e-04 9.071961782e-20) (2.961739512e-01 2.705673203e-04 -8.340683655e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.577616020e-04 1.107538171e-01 -5.217102791e-13) (-6.764183007e-05 7.404348780e-02 -6.431443166e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.28            	((4.424689054e-01 6.320506112e-04 9.065921800e-20) (2.956976044e-01 2.702629172e-04 -8.328237031e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.580126528e-04 1.106172264e-01 -5.268624079e-13) (-6.756572931e-05 7.392440109e-02 -6.446064765e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.32            	((4.419238560e-01 6.600256407e-04 9.060564630e-20) (2.952317718e-01 2.718160672e-04 -8.315807586e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.650064102e-04 1.104809640e-01 -5.279977844e-13) (-6.795401680e-05 7.380794295e-02 -6.510557421e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.36            	((4.413887514e-01 6.688451387e-04 9.054775352e-20) (2.947756383e-01 2.732824617e-04 -8.303390228e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.672112847e-04 1.103471878e-01 -5.288647124e-13) (-6.832061541e-05 7.369390958e-02 -6.618229369e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.4             	((4.408558431e-01 6.764117568e-04 9.049063928e-20) (2.943286157e-01 2.747382415e-04 -8.291380841e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.691029392e-04 1.102139608e-01 -5.308694023e-13) (-6.868456038e-05 7.358215392e-02 -6.770755105e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.44            	((4.403328771e-01 6.875220970e-04 9.043571719e-20) (2.938907701e-01 2.764830517e-04 -8.279643205e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.718805242e-04 1.100832193e-01 -5.320223428e-13) (-6.912076292e-05 7.347269252e-02 -6.966577682e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.48            	((4.398307247e-01 6.815772206e-04 9.037585103e-20) (2.934625267e-01 2.773960273e-04 -8.268325545e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.703943051e-04 1.099576812e-01 -5.390789811e-13) (-6.934900684e-05 7.336563167e-02 -7.205521418e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.52            	((4.392915305e-01 7.015069000e-04 9.032428931e-20) (2.930405918e-01 2.796499468e-04 -8.256564768e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.753767250e-04 1.098228826e-01 -5.380205829e-13) (-6.991248669e-05 7.326014795e-02 -7.482793586e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.56            	((4.387870531e-01 7.095269936e-04 9.026912939e-20) (2.926276118e-01 2.818328221e-04 -8.245376828e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.773817484e-04 1.096967633e-01 -5.421620184e-13) (-7.045820552e-05 7.315690296e-02 -7.798954578e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.6             	((4.382881961e-01 7.176819382e-04 9.021559155e-20) (2.922226945e-01 2.839559948e-04 -8.234262993e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.794204846e-04 1.095720490e-01 -5.444616112e-13) (-7.098899870e-05 7.305567363e-02 -8.151058304e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.64            	((4.378016775e-01 7.255761649e-04 9.016232908e-20) (2.918258566e-01 2.858848936e-04 -8.223406653e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.813940412e-04 1.094504194e-01 -5.478521282e-13) (-7.147122340e-05 7.295646415e-02 -8.536062684e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.68            	((4.373109032e-01 7.387625352e-04 9.011172268e-20) (2.914364237e-01 2.884427016e-04 -8.212616298e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.846906338e-04 1.093277258e-01 -5.492646268e-13) (-7.211067540e-05 7.285910592e-02 -8.950703591e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.72            	((4.368305187e-01 7.494830063e-04 9.006174104e-20) (2.910540748e-01 2.912970946e-04 -8.202000906e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.873707516e-04 1.092076297e-01 -5.503410228e-13) (-7.282427365e-05 7.276351870e-02 -9.390377501e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.76            	((4.363551959e-01 7.583759772e-04 9.001207215e-20) (2.906787772e-01 2.940294840e-04 -8.191553615e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.895939943e-04 1.090887990e-01 -5.516364275e-13) (-7.350737100e-05 7.266969430e-02 -9.852120592e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.8             	((4.358860509e-01 7.669446645e-04 8.996307750e-20) (2.903102532e-01 2.967099313e-04 -8.181256662e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.917361661e-04 1.089715127e-01 -5.527711535e-13) (-7.417748282e-05 7.257756331e-02 -1.033207747e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.84            	((4.354224791e-01 7.747812846e-04 8.991461430e-20) (2.899483795e-01 2.993653075e-04 -8.171092640e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.936953211e-04 1.088556198e-01 -5.537009653e-13) (-7.484132689e-05 7.248709486e-02 -1.082579694e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.88            	((4.349610866e-01 7.768249791e-04 8.986581840e-20) (2.895926984e-01 3.016871797e-04 -8.161004385e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.942062448e-04 1.087402717e-01 -5.551466405e-13) (-7.542179492e-05 7.239817461e-02 -1.132878159e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.92            	((4.345140320e-01 7.893505140e-04 8.981848143e-20) (2.892435863e-01 3.042975228e-04 -8.151173045e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.973376285e-04 1.086285080e-01 -5.567597165e-13) (-7.607438070e-05 7.231089657e-02 -1.183679739e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
3.96            	((4.340711150e-01 7.986832690e-04 8.977139766e-20) (2.889009639e-01 3.071432963e-04 -8.141394077e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.996708173e-04 1.085177788e-01 -5.578369797e-13) (-7.678582406e-05 7.222524099e-02 -1.234446439e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4               	((4.336286317e-01 8.041504426e-04 8.972504328e-20) (2.885637928e-01 3.096109332e-04 -8.131655211e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.010376107e-04 1.084071579e-01 -5.582609028e-13) (-7.740273330e-05 7.214094820e-02 -1.284751062e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.04            	((4.331966555e-01 8.117311587e-04 8.967929195e-20) (2.882325382e-01 3.120833593e-04 -8.122035569e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.029327897e-04 1.082991639e-01 -5.581826234e-13) (-7.802083982e-05 7.205813455e-02 -1.334303461e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.08            	((4.327612112e-01 8.149588842e-04 8.963371899e-20) (2.879065790e-01 3.142836666e-04 -8.112554969e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.037397210e-04 1.081903028e-01 -5.589988108e-13) (-7.857091666e-05 7.197664474e-02 -1.382874488e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.12            	((4.323366216e-01 8.186360237e-04 8.958899043e-20) (2.875860736e-01 3.163297595e-04 -8.103133809e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.046590059e-04 1.080841554e-01 -5.587635389e-13) (-7.908243987e-05 7.189651841e-02 -1.430195899e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.16            	((4.319183109e-01 8.212279852e-04 8.954525500e-20) (2.872710196e-01 3.181717734e-04 -8.093813050e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.053069963e-04 1.079795777e-01 -5.582797679e-13) (-7.954294335e-05 7.181775491e-02 -1.476106275e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.2             	((4.314964283e-01 8.251883299e-04 8.949818501e-20) (2.869608573e-01 3.200246014e-04 -8.084579585e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.062970825e-04 1.078741071e-01 -5.579122234e-13) (-8.000615035e-05 7.174021432e-02 -1.520479187e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.24            	((4.310850120e-01 8.308068730e-04 8.945620965e-20) (2.866554118e-01 3.218131616e-04 -8.075472467e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.077017182e-04 1.077712530e-01 -5.562434194e-13) (-8.045329040e-05 7.166385295e-02 -1.563165677e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.28            	((4.306816190e-01 8.321989384e-04 8.941409850e-20) (2.863552067e-01 3.233358562e-04 -8.066498797e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.080497346e-04 1.076704048e-01 -5.550928640e-13) (-8.083396406e-05 7.158880169e-02 -1.604045819e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.32            	((4.302834622e-01 8.317446038e-04 8.937188647e-20) (2.860599562e-01 3.245252878e-04 -8.057643933e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.079361510e-04 1.075708655e-01 -5.540754487e-13) (-8.113132194e-05 7.151498904e-02 -1.643053218e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.36            	((4.298911246e-01 8.303676447e-04 8.932993597e-20) (2.857697652e-01 3.253087355e-04 -8.048916345e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.075919112e-04 1.074727812e-01 -5.531386980e-13) (-8.132718387e-05 7.144244130e-02 -1.680097821e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.4             	((4.294849809e-01 8.354129247e-04 8.929100149e-20) (2.854829068e-01 3.264240402e-04 -8.039949226e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.088532312e-04 1.073712452e-01 -5.485616301e-13) (-8.160601005e-05 7.137072670e-02 -1.714947317e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.44            	((4.291029124e-01 8.346317099e-04 8.925010792e-20) (2.852008514e-01 3.273311641e-04 -8.031410569e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.086579275e-04 1.072757281e-01 -5.475138572e-13) (-8.183279103e-05 7.130021285e-02 -1.747677486e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.48            	((4.287210324e-01 8.332701822e-04 8.921009605e-20) (2.849232944e-01 3.278383397e-04 -8.022891579e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.083175456e-04 1.071802581e-01 -5.453482717e-13) (-8.195958493e-05 7.123082360e-02 -1.778221044e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.52            	((4.283437898e-01 8.316017032e-04 8.917064942e-20) (2.846500285e-01 3.281444436e-04 -8.014459339e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.079004258e-04 1.070859475e-01 -5.430120329e-13) (-8.203611091e-05 7.116250713e-02 -1.806510568e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.56            	((4.279729408e-01 8.286623711e-04 8.913144728e-20) (2.843809871e-01 3.281908421e-04 -8.006140276e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.071655928e-04 1.069932352e-01 -5.408755041e-13) (-8.204771052e-05 7.109524679e-02 -1.832530670e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.6             	((4.276062321e-01 8.245233386e-04 8.909274810e-20) (2.841162317e-01 3.279846507e-04 -7.997900772e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.061308347e-04 1.069015580e-01 -5.384825615e-13) (-8.199616267e-05 7.102905794e-02 -1.856325556e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.64            	((4.272462513e-01 8.197565351e-04 8.905391862e-20) (2.838556445e-01 3.275219861e-04 -7.989815039e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.049391338e-04 1.068115628e-01 -5.368081197e-13) (-8.188049652e-05 7.096391113e-02 -1.877935481e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.68            	((4.268865995e-01 8.157131809e-04 8.901615169e-20) (2.835987914e-01 3.268799142e-04 -7.981736236e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.039282952e-04 1.067216499e-01 -5.340841701e-13) (-8.171997854e-05 7.089969785e-02 -1.897434363e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.72            	((4.265307818e-01 8.112387393e-04 8.897895926e-20) (2.833456394e-01 3.260073050e-04 -7.973738447e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.028096848e-04 1.066326954e-01 -5.312553782e-13) (-8.150182625e-05 7.083640984e-02 -1.914945297e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.76            	((4.261818745e-01 8.051519034e-04 8.894159501e-20) (2.830963595e-01 3.249046987e-04 -7.965820458e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.012879758e-04 1.065454686e-01 -5.282507287e-13) (-8.122617467e-05 7.077408987e-02 -1.930636346e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.8             	((4.258354620e-01 8.003904550e-04 8.890517804e-20) (2.828506552e-01 3.237286028e-04 -7.958011014e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.000976138e-04 1.064588655e-01 -5.252590897e-13) (-8.093215070e-05 7.071266380e-02 -1.944666673e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.84            	((4.254934970e-01 7.948481098e-04 8.886910201e-20) (2.826085441e-01 3.223671959e-04 -7.950289405e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.987120275e-04 1.063733743e-01 -5.221734503e-13) (-8.059179897e-05 7.065213602e-02 -1.957186522e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.88            	((4.251560344e-01 7.885662416e-04 8.883341472e-20) (2.823699801e-01 3.208023596e-04 -7.942656084e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.971415604e-04 1.062890086e-01 -5.190037853e-13) (-8.020058989e-05 7.059249502e-02 -1.968360805e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.92            	((4.248223931e-01 7.820716280e-04 8.879810112e-20) (2.821348272e-01 3.190743665e-04 -7.935123838e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.955179070e-04 1.062055983e-01 -5.158436612e-13) (-7.976859163e-05 7.053370679e-02 -1.978355521e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
4.96            	((4.244926306e-01 7.761447158e-04 8.876323578e-20) (2.819030313e-01 3.172335409e-04 -7.927688995e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.940361789e-04 1.061231576e-01 -5.126169671e-13) (-7.930838523e-05 7.047575782e-02 -1.987327008e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5               	((4.241694114e-01 7.673808588e-04 8.872866590e-20) (2.816746418e-01 3.151087967e-04 -7.920304967e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.918452147e-04 1.060423529e-01 -5.090528693e-13) (-7.877719917e-05 7.041866045e-02 -1.995400941e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.04            	((4.238505299e-01 7.596988486e-04 8.869436832e-20) (2.814497814e-01 3.128181283e-04 -7.913035252e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.899247122e-04 1.059626325e-01 -5.055407048e-13) (-7.820453208e-05 7.036244535e-02 -2.002745592e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.08            	((4.235325597e-01 7.515362665e-04 8.866024920e-20) (2.812279038e-01 3.104011466e-04 -7.905885296e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.878840666e-04 1.058831399e-01 -5.025122029e-13) (-7.760028664e-05 7.030697595e-02 -2.009541163e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.12            	((4.232214390e-01 7.417733352e-04 8.862576991e-20) (2.810092704e-01 3.077448294e-04 -7.898828222e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.854433338e-04 1.058053598e-01 -4.995951569e-13) (-7.693620735e-05 7.025231759e-02 -2.015893157e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.16            	((4.229146232e-01 7.241550012e-04 8.858777531e-20) (2.807939687e-01 3.044649987e-04 -7.891714249e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.810387503e-04 1.057286558e-01 -4.955874036e-13) (-7.611624967e-05 7.019849217e-02 -2.021926774e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.2             	((4.225954810e-01 7.447272750e-04 8.856891049e-20) (2.805804027e-01 3.031902611e-04 -7.885025468e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.861818188e-04 1.056488703e-01 -4.932352270e-13) (-7.579756527e-05 7.014510068e-02 -2.027836301e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.24            	((4.222930519e-01 7.353200582e-04 8.853535304e-20) (2.803701174e-01 3.012219956e-04 -7.878160123e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.838300145e-04 1.055732630e-01 -4.894813938e-13) (-7.530549889e-05 7.009252936e-02 -2.033519715e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.28            	((4.219914242e-01 7.273271009e-04 8.850390247e-20) (2.801628290e-01 2.988610006e-04 -7.871355972e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.818317752e-04 1.054978561e-01 -4.855920353e-13) (-7.471525015e-05 7.004070726e-02 -2.039080646e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.32            	((4.216991152e-01 7.218503463e-04 8.847234222e-20) (2.799584517e-01 2.963571551e-04 -7.864699097e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.804625866e-04 1.054247788e-01 -4.819933515e-13) (-7.408928878e-05 6.998961292e-02 -2.044703191e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.36            	((4.214099297e-01 7.143918337e-04 8.844115863e-20) (2.797572054e-01 2.938391439e-04 -7.858056723e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.785979584e-04 1.053524824e-01 -4.777541210e-13) (-7.345978598e-05 6.993930136e-02 -2.050509872e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.4             	((4.211083819e-01 6.990277247e-04 8.840885431e-20) (2.795576533e-01 2.907442877e-04 -7.851432882e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.747569312e-04 1.052770955e-01 -4.741323436e-13) (-7.268607193e-05 6.988941333e-02 -2.056662205e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.44            	((4.208132279e-01 6.984289283e-04 8.838134714e-20) (2.793602638e-01 2.881096544e-04 -7.845147021e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.746072321e-04 1.052033070e-01 -4.719187281e-13) (-7.202741360e-05 6.984006594e-02 -2.063316033e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.48            	((4.205191280e-01 6.856337638e-04 8.835060434e-20) (2.791654435e-01 2.850669613e-04 -7.838893850e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.714084410e-04 1.051297820e-01 -4.704358647e-13) (-7.126674033e-05 6.979136088e-02 -2.070454808e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.52            	((4.202423834e-01 6.794228028e-04 8.832085489e-20) (2.789733852e-01 2.819636834e-04 -7.832647688e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.698557007e-04 1.050605958e-01 -4.668381567e-13) (-7.049092086e-05 6.974334630e-02 -2.078179878e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.56            	((4.199655981e-01 6.717624651e-04 8.829140343e-20) (2.787840026e-01 2.788578924e-04 -7.826498019e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.679406163e-04 1.049913995e-01 -4.637836339e-13) (-6.971447311e-05 6.969600066e-02 -2.086575343e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.6             	((4.196917828e-01 6.640058745e-04 8.826234400e-20) (2.785971664e-01 2.757230734e-04 -7.820426243e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.660014686e-04 1.049229457e-01 -4.607945969e-13) (-6.893076834e-05 6.964929160e-02 -2.095764684e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.64            	((4.194209490e-01 6.561840847e-04 8.823364202e-20) (2.784127863e-01 2.725550065e-04 -7.814429558e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.640460212e-04 1.048552373e-01 -4.578393871e-13) (-6.813875163e-05 6.960319657e-02 -2.105850219e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.68            	((4.191529681e-01 6.482607655e-04 8.820526494e-20) (2.782307868e-01 2.693495996e-04 -7.808507014e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.620651914e-04 1.047882420e-01 -4.549427241e-13) (-6.733739990e-05 6.955769671e-02 -2.116920500e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.72            	((4.188877133e-01 6.401481097e-04 8.817726317e-20) (2.780511016e-01 2.661027550e-04 -7.802657272e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.600370274e-04 1.047219283e-01 -4.520847672e-13) (-6.652568875e-05 6.951277539e-02 -2.129055712e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.76            	((4.186252273e-01 6.317694994e-04 8.814954672e-20) (2.778736753e-01 2.627994867e-04 -7.796875265e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.579423749e-04 1.046563068e-01 -4.492926213e-13) (-6.569987167e-05 6.946841882e-02 -2.142325435e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.8             	((4.183779465e-01 6.544818579e-04 8.812169299e-20) (2.776995127e-01 2.620394399e-04 -7.791741420e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.636204645e-04 1.045944866e-01 -4.479135162e-13) (-6.550985999e-05 6.942487819e-02 -2.156714195e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.84            	((4.181227617e-01 6.507076287e-04 8.809476374e-20) (2.775271397e-01 2.603100664e-04 -7.786211752e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.626769072e-04 1.045306904e-01 -4.456956722e-13) (-6.507751659e-05 6.938178494e-02 -2.171928644e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.88            	((4.178702817e-01 6.464712207e-04 8.806806089e-20) (2.773568277e-01 2.583267128e-04 -7.780748529e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.616178052e-04 1.044675704e-01 -4.438048236e-13) (-6.458167819e-05 6.933920693e-02 -2.187953807e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.92            	((4.176202321e-01 6.425584497e-04 8.804164146e-20) (2.771885568e-01 2.562745882e-04 -7.775366917e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.606396124e-04 1.044050580e-01 -4.419524642e-13) (-6.406864706e-05 6.929713920e-02 -2.204816237e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
5.96            	((4.173715070e-01 6.378815350e-04 8.801570280e-20) (2.770223781e-01 2.542476695e-04 -7.770033963e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.594703838e-04 1.043428768e-01 -4.400519662e-13) (-6.356191738e-05 6.925559453e-02 -2.222543444e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6               	((4.171263950e-01 6.343954063e-04 8.798996115e-20) (2.768579885e-01 2.521121311e-04 -7.764801786e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.585988516e-04 1.042815988e-01 -4.384096168e-13) (-6.302803278e-05 6.921449711e-02 -2.241152323e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.04            	((4.169027877e-01 6.776507652e-04 8.796355168e-20) (2.766965462e-01 2.522448596e-04 -7.760488693e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.694126913e-04 1.042256969e-01 -4.387459363e-13) (-6.306121491e-05 6.917413655e-02 -2.260725671e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.08            	((4.166602025e-01 6.679100621e-04 8.793888485e-20) (2.765371339e-01 2.526202094e-04 -7.755319630e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.669775155e-04 1.041650506e-01 -4.373410271e-13) (-6.315505236e-05 6.913428346e-02 -2.280826816e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
